,listing_id,min_price,mean_price,max_price
10738,33356604,744.0,1011.3205479452055,1240.0
10739,15964880,550.0,758.8767123287671,930.0
10740,32037252,1050.0,1244.3561643835617,1420.0
10741,16743283,1200.0,1284.7397260273972,1350.0
10742,18859876,162.0,234.36712328767123,270.0
10743,14924010,650.0,650.0,650.0
10744,16374694,312.0,312.0,312.0
10745,29875302,850.0,933.2328767123288,1080.0
10746,22671264,377.0,412.04657534246576,500.0
10747,32053693,400.0,400.027397260274,410.0
10748,29168444,1500.0,1701.3698630136987,2500.0
10749,28849049,740.0,1483.4520547945206,3940.0
10750,28709473,290.0,1261.3972602739725,1600.0
10751,29053941,3000.0,4251.6164383561645,5100.0
10752,17597744,1544.0,1921.5397260273974,1930.0
10753,9516678,300.0,300.0,300.0
10754,13311426,750.0,1492.2739726027398,1805.0
10755,29621469,400.0,540.9041095890411,640.0
10756,18442126,131.0,131.0,131.0
10757,18466714,350.0,399.3150684931507,420.0
10758,22786007,7500.0,8753.035616438356,19900.0
10759,16685919,320.0,463.5068493150685,600.0
10760,19972755,195.0,271.3150684931507,310.0
10761,15776379,550.0,786.8219178082192,940.0
10762,36463093,599.0,607.3013698630137,700.0
10763,28857211,1230.0,1806.482191780822,2973.0
10764,17491245,2750.0,2750.0,2750.0
10765,29998406,1250.0,1691.2054794520548,3050.0
10766,27422780,550.0,874.6575342465753,1950.0
10767,32832237,895.0,1177.164383561644,2500.0
10768,30055713,1850.0,1850.0,1850.0
10769,21679403,210.0,210.0,210.0
10770,27840873,1600.0,1709.4246575342465,2200.0
10771,21466242,650.0,650.0,650.0
10772,20530012,600.0,1315.4520547945206,2000.0
10773,18794412,3000.0,3058.1917808219177,3120.0
10774,35440620,1305.0,1772.5753424657535,2295.0
10775,36151425,279.0,409.8082191780822,1695.0
10776,32733722,1350.0,2165.068493150685,8500.0
10777,1877985,1300.0,1300.0,1300.0
10778,21638451,580.0,580.0,580.0
10779,32053588,806.0,1374.441095890411,1392.0
10780,27947318,2800.0,3245.972602739726,3570.0
10781,13967067,399.0,495.7150684931507,850.0
10782,2646397,3928.0,4307.309589041096,8000.0
10783,26351154,2972.0,3983.4931506849316,4646.0
10784,21794273,600.0,1206.9041095890411,2500.0
10785,29234092,1100.0,1360.0821917808219,1590.0
10786,16341831,300.0,872.054794520548,1100.0
10787,3277357,2100.0,2124.931506849315,2800.0
10788,12440535,1100.0,2273.698630136986,4500.0
10789,13089946,4693.0,5512.608219178082,6257.0
10790,34735661,4000.0,11323.972602739726,19500.0
10791,27252631,4500.0,4500.0,4500.0
10792,11620932,556.0,681.0657534246575,750.0
10793,11932332,6223.0,6292.545205479452,7146.0
10794,9303504,1000.0,1000.0,1000.0
10795,26023378,1100.0,2046.9041095890411,7416.0
10796,20292315,17800.0,17800.0,17800.0
10797,18015795,3500.0,3503.150684931507,3680.0
10798,35473351,484.0,534.9808219178083,620.0
10799,10620978,1533.0,1549.9150684931508,2091.0
10800,14956791,1500.0,1950.958904109589,2000.0
10801,27873626,740.0,762.1095890410959,780.0
10802,21507445,14000.0,14747.945205479453,15000.0
10803,26211726,150.0,251.6986301369863,370.0
10804,27947319,1800.0,1823.972602739726,1850.0
